bus_id,x,y,v_nom,state,county,balancing_area,nerc_reg,reeds_ba,sub_id,load_mean_mw,load_peak_mw,n_lines,total_thermal_mva,max_line_mva,mean_line_length_km,solar_mean_cf,solar_p_nom_max_mw,wind_mean_cf,wind_p_nom_max_mw,renewable_cf_combined,renewable_potential_mw,lmp_mean,lmp_p95,lmp_std,lmp_spike_hrs,lmp_neg_hrs,renewable_sat,load_imbalance,congestion_score,lmp_score,composite,dominant_tech,lmp_p75,pct_protected,flood_risk,land_cost_k,land_cost_index,buildability
2028601,-116.909,32.6799,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37645,0.0,0.0,4.0,601.53,237.45,6.4718366080134375,0.27846277,48.72225767386128,0.11017249,3.393164069799111,0.21114665,52.11542174366039,87.02819299326457,141.26433227411064,49.01919566384146,9,56,9.2,0.0,100.0,65.81447850026633,36.38289549024492,Congestion Relief,128.68946928421866,23,1,600,32.1,Clear
2028602,-116.909,32.6799,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37645,0.0,0.0,1.0,0.01,0.01,0.0,0.27846277,48.72225767386128,0.11017249,3.393164069799111,0.21114665,52.11542174366039,43.75,150.0,69.64584322313048,9,56,9.2,0.0,70.83333333333334,55.999092910208006,28.586485038899923,Congestion Relief,150.0,23,1,600,32.1,Clear
2028603,-117.055,33.0739,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37646,29.238608458280876,51.1694,2.0,450.39,244.24,7.936868247406354,0.2710958,2.2863725206506116,0.11382402,1.745692698693997,0.2081871,4.0320652193446085,69.94546637816198,136.22231094700984,52.44597702866921,9,56,7.6,66.8,59.156245606143834,61.56583600324045,43.504416169288966,Solar+BESS,114.48317009575993,23,1,600,32.1,Clear
2028604,-117.011,33.1746,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37647,29.47980119033993,51.5915,2.0,442.82,241.29,7.078127307452505,0.28370976,1228.0849791015553,0.2535251,57.596954965581986,0.2716359,1285.6819340671373,60.97019886916498,137.26586373213053,58.88572770764402,9,56,41.0,67.3,64.30473853277405,59.701917152844906,55.97633056491921,Solar+BESS,114.5451791416869,23,1,600,32.1,Clear
2028605,-117.052,32.7647,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37648,0.0,0.0,2.0,0.02,0.01,0.0,0.2721109,0.7233240720774241,0.08306432,0.07257432161311948,0.19649228,0.7958983936905436,124.71480819597559,146.7511119690477,20.31495352584735,9,56,1.5,0.0,100.0,73.50884812375081,35.226769600908305,Congestion Relief,141.97916140061938,23,1,600,32.1,Clear
2028606,-117.052,32.7647,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37648,0.0,0.0,3.0,416.28,214.95,3.1097648795014528,0.2721109,0.7233240720774241,0.08306432,0.07257432161311948,0.19649228,0.7958983936905436,124.71480819597559,146.7511119690477,20.31495352584735,9,56,1.5,0.0,100.0,73.50884812375081,35.226769600908305,Congestion Relief,141.97916140061938,23,1,600,32.1,Clear
2028607,-117.052,32.7647,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37648,31.349046308801647,54.8628,1.0,0.01,0.01,0.0,0.2721109,0.7233240720774241,0.08306432,0.07257432161311948,0.19649228,0.7958983936905436,150.0,150.0,0.0,9,56,1.5,71.6,100.0,78.58739132701493,54.14247824156113,Load-Serving BESS,150.0,23,1,600,32.1,Clear
2028608,-117.045,32.8365,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37649,0.0,0.0,3.0,391.78999999999996,229.63,3.1166605056249304,0.27562514,26.4508053540314,0.121023126,6.045060470507827,0.21378434,32.49586582453922,121.2854280632627,143.73909436810166,29.136865712802,9,56,10.6,0.0,100.0,73.30168969175229,38.37033797649743,Congestion Relief,141.80261806397422,23,1,600,32.1,Clear
2028609,-117.045,32.8365,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37649,31.349046308801647,54.8628,1.0,0.01,0.01,0.0,0.27562514,26.4508053540314,0.121023126,6.045060470507827,0.21378434,32.49586582453922,150.0,150.0,0.0,9,56,10.6,71.6,100.0,78.58739132701493,57.32747830354996,Load-Serving BESS,150.0,23,1,600,32.1,Clear
2028610,-116.884,34.9763,138.0,California,p06071,CISO-SCE,WECC_CA,CISO,37650,36.800005264965094,64.4023,2.0,398.07,236.5,119.61018089478848,0.2879669,393.39122022100634,0.41406426,166.88893919594054,0.33840585,560.2801594169468,-151.62989498031615,139.39845223385683,211.45060794235795,10,156,76.2,84.0,17.94598772360243,15.552599657034866,54.36971564507277,Wind+BESS,-48.70056283021026,52,1,150,59.8,Limited
2028611,-116.946,33.6727,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37651,18.210063294036857,31.8688,2.0,383.19,206.4,7.288041320144262,0.27515566,295.33620964709036,0.14652035,6.373934366053407,0.22370155,301.71014401314375,61.023155780887635,150.0,63.853359681878125,9,56,15.8,41.6,41.62466371998727,60.11031505896869,36.276995965599546,Solar+BESS,143.47783637496457,43,1,120,64.2,Limited
2028612,-116.953,33.7651,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37652,18.210063294036857,31.8688,3.0,676.9200000000001,254.93,4.673498817134456,0.2693733,12.688193764469906,0.1331971,4.320527695866046,0.21490282,17.008721460335952,64.71104325052146,149.07072284409227,61.65555170151069,9,56,11.1,41.6,18.55648624862575,60.91177578753353,30.178652397695114,Solar+BESS,143.92823185883825,43,1,120,64.2,Limited
2028613,-117.073,32.5389,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37653,0.0,0.0,3.0,401.21999999999997,226.26,5.265438757322034,0.27660966,3.449699420676809,0.12705831,1.1974763066164305,0.21678913,4.64717572729324,96.08383204809063,141.60667465171645,38.949198450317034,9,56,12.1,0.0,100.0,67.41145882014678,37.71729189754376,Congestion Relief,131.28464895617924,23,1,600,32.1,Clear
2028614,-117.073,32.5389,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37653,26.76638133226508,46.8429,1.0,0.01,0.01,0.0,0.27660966,3.449699420676809,0.12705831,1.1974763066164305,0.21678913,4.64717572729324,150.0,150.0,0.0,9,56,12.1,61.1,100.0,78.58739132701493,55.22747839891739,Solar+BESS,150.0,23,1,600,32.1,Clear
2028615,-116.939,32.6254,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37654,16.768936076456452,29.3467,2.0,448.86,234.74,6.389617722343236,0.27846277,38.113614567155146,0.11017249,6.749411910019918,0.21114665,44.86302647717506,94.19779509065803,141.66301509735575,41.25200284929383,9,56,9.2,38.3,6.752911755737527,67.09516755067156,27.564615651473467,Congestion Relief,131.3399152029801,23,1,600,32.1,Clear
2028616,-116.985,33.7511,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37655,16.40714650337645,28.7135,1.0,0.01,0.01,0.0,0.2693733,16.096604204176153,0.1331971,4.468535782323892,0.21490282,20.565139986500043,150.0,150.0,0.0,9,56,11.1,37.5,100.0,78.58739132701493,48.977478255866245,Congestion Relief,150.0,43,1,120,64.2,Limited
2028617,-116.985,33.7511,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37655,0.0,0.0,3.0,450.03000000000003,234.53,2.46889002816181,0.2693733,16.096604204176153,0.1331971,4.468535782323892,0.21490282,20.565139986500043,67.54934914791859,148.83068593440032,60.03502454865535,9,56,11.1,0.0,100.0,61.5342377300278,36.19184753646881,Congestion Relief,144.3225529887074,43,1,120,64.2,Limited
2028618,-116.921,33.8452,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37656,16.40714650337645,28.7135,2.0,425.88,225.17,21.55729149642477,0.28070763,121.68317422796358,0.20799245,28.6328933844588,0.25162154,150.3160676124224,62.13831160873408,148.46932890556914,62.51835476490477,5,86,30.5,37.5,29.670251831123593,60.29943801535447,38.04393816003048,Congestion Relief,144.1861003222227,43,1,120,64.2,Limited
2028619,-116.882,34.6052,138.0,California,p06071,CISO-SCE,WECC_CA,CISO,37657,0.0,0.0,4.0,666.94,242.24,21.11061271241108,0.2950757,672.7576799855218,0.36370927,230.16156151406378,0.32252914,902.9192414995856,28.358813999555213,156.2049259204948,72.73980680481505,10,156,67.8,0.0,100.0,52.17166958830466,54.1643353672459,Congestion Relief,17.78431004915582,52,1,150,59.8,Limited
2028620,-116.882,34.6052,138.0,California,p06071,CISO-SCE,WECC_CA,CISO,37657,7.006653656861623,12.2621,1.0,0.01,0.01,0.0,0.2950757,672.7576799855218,0.36370927,230.16156151406378,0.32252914,902.9192414995856,18.75,150.0,50.674794351913214,10,156,67.8,16.0,100.0,47.87707960160368,57.3054173699057,Congestion Relief,0.0,52,1,150,59.8,Limited
2028621,-116.936,32.8654,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37658,23.974573457708598,41.957,1.0,0.01,0.01,0.0,0.27562514,6.292588627692778,0.121023126,3.1998996889837565,0.21378434,9.492488316676535,150.0,150.0,0.0,9,56,10.6,54.8,100.0,78.58739132701493,53.127478303549964,Solar+BESS,150.0,23,1,600,32.1,Clear
2028622,-116.936,32.8654,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37658,0.0,0.0,3.0,399.99,206.4,3.794859052751009,0.27562514,6.292588627692778,0.121023126,3.1998996889837565,0.21378434,9.492488316676535,72.59064262611291,136.81567708684966,52.33423779607889,9,56,10.6,0.0,100.0,62.256972654219624,36.1613945689909,Congestion Relief,117.65988546501484,23,1,600,32.1,Clear
2028623,-116.907,32.892,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37659,22.400789882110566,39.2028,3.0,608.46,212.43,6.350705964396986,0.27324715,33.180284141149556,0.14471239,8.1465659272388,0.22183326,41.32685006838835,72.73421731207578,136.71779540238305,51.95048002505483,9,56,14.8,51.2,25.109879050431474,62.26450083591067,35.45487580560705,Solar+BESS,117.32208176054898,23,1,600,32.1,Clear
2028624,-116.876,33.5711,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37660,28.41252263934989,49.7237,2.0,457.29,245.33,27.187235226616956,0.2832492,945.4409859953284,0.20136061,87.73032068697265,0.25049376,1033.171306682301,44.242451152440374,136.59368722650333,62.37048527928964,9,56,29.9,64.9,23.194982016911947,55.55181746596831,42.439360049163945,Solar+BESS,119.93374832717839,43,1,120,64.2,Limited
2028625,-116.938,33.7264,345.0,California,p06065,CISO-SCE,WECC_CA,CISO,37661,0.0,0.0,3.0,2470.63,1330.67,20.45301362990674,0.28647983,63.79169758659161,0.23311052,3.32652790956354,0.26513213,67.11822549615515,-45.78909102510477,457.41518363126045,271.5308645606607,9,56,37.6,0.0,100.0,48.33165205570859,42.82632930487951,Solar+BESS,185.46992767076603,43,1,120,64.2,Limited
2028626,-116.938,33.7264,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37661,0.0,0.0,3.0,709.72,254.93,10.21859283424942,0.28647983,63.79169758659161,0.23311052,3.32652790956354,0.26513213,67.11822549615515,62.030877317121075,150.4164305464707,63.55384056105828,9,56,37.6,0.0,41.62466371998727,60.35321499092876,33.555574635921005,Congestion Relief,143.20965082026385,43,1,120,64.2,Limited
2028627,-116.938,33.7264,345.0,California,p06065,CISO-SCE,WECC_CA,CISO,37661,24.276064759070618,42.4847,1.0,0.01,0.01,0.0,0.28647983,63.79169758659161,0.23311052,3.32652790956354,0.26513213,67.11822549615515,81.25,150.0,76.34660665560773,9,56,37.6,55.4,100.0,66.45490458026126,60.30097980979005,Solar+BESS,150.0,43,1,120,64.2,Limited
2028628,-116.854,32.8161,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37662,32.77208389607417,57.3532,2.0,413.6,220.87,8.75710498214951,0.2751737,41.77650562972344,0.12755811,1.0114988854344344,0.21612747,42.78800451515787,86.38334076917978,141.0009315197286,48.88309656145388,9,56,11.8,74.8,34.24007782535663,65.63302267069986,42.804620213652214,Load-Serving BESS,127.74878652339558,23,1,600,32.1,Clear
2028629,-116.923,32.7444,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37663,0.0,0.0,3.0,416.71000000000004,226.84,1.1613172249705546,0.27175814,1.0015256382610482,0.093775,0.43544592967871015,0.20056489,1.4369715679397583,101.24177313162642,144.4163942059915,44.21070563662999,9,56,3.6,0.0,100.0,69.19414803194238,35.09882959685173,Congestion Relief,136.24619989141252,23,1,600,32.1,Clear
2028630,-116.923,32.7444,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37663,23.118338228224793,40.4586,1.0,0.01,0.01,0.0,0.27175814,1.0015256382610482,0.093775,0.43544592967871015,0.20056489,1.4369715679397583,150.0,150.0,0.0,9,56,3.6,52.8,100.0,78.58739132701493,50.17747825586625,Solar+BESS,150.0,23,1,600,32.1,Clear
2028631,-116.873,32.9052,345.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37664,0.0,0.0,2.0,2164.13,1125.35,13.908330414838662,0.27324715,41.055610250181566,0.14471239,3.1640680163828705,0.22183326,44.219678266564436,-327.714345174264,-37.34162077026383,199.8695238633085,9,56,14.8,0.0,0.7413280102894382,0.0,5.3282654303965105,Solar+BESS,-136.9877780729105,23,1,600,32.1,Clear
2028632,-116.873,32.9052,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37664,35.31063921254435,61.7959,3.0,640.6,221.77,6.86301409830519,0.27324715,41.055610250181566,0.14471239,3.1640680163828705,0.22183326,44.219678266564436,72.26957622033977,137.03456330911064,53.21340722958777,9,56,14.8,80.6,29.34006380144143,62.24180491461875,43.64637357155066,Load-Serving BESS,118.41529315072455,23,1,600,32.1,Clear
2028633,-116.776,32.9209,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37665,39.043099450612345,68.3279,1.0,0.01,0.01,0.0,0.28908885,737.5928937079201,0.36573064,63.90853109006931,0.31974557,801.5014247979894,150.0,150.0,0.0,9,56,66.3,89.2,100.0,78.58739132701493,81.22247818910904,Solar+BESS,150.0,23,1,600,32.1,Clear
2028634,-116.776,32.9209,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37665,0.0,0.0,3.0,493.59000000000003,264.05,17.870427665282406,0.28908885,737.5928937079201,0.36573064,63.90853109006931,0.31974557,801.5014247979894,-1.1929718489474759,108.7302671574257,52.65531620318204,9,56,66.3,0.0,100.0,42.7566949894091,51.756338921587876,Congestion Relief,18.526792134716388,23,1,600,32.1,Clear
2028635,-116.949,33.0004,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37666,0.0,0.0,4.0,625.0,238.77,3.504105075159708,0.2725761,55.65365306364226,0.14623751,4.873392117187448,0.22204067,60.52704518082971,63.33300595305167,133.79679507916086,54.42219053654927,9,56,14.9,0.0,100.0,59.97283673320864,37.20956702239246,Congestion Relief,108.96158425484506,23,1,600,32.1,Clear
2028636,-116.949,33.0004,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37666,19.217043641982375,33.631,1.0,0.01,0.01,0.0,0.2725761,55.65365306364226,0.14623751,4.873392117187448,0.22204067,60.52704518082971,87.5,150.0,75.54152327780024,9,56,14.9,43.9,100.0,68.04496073603362,49.79899182295746,Solar+BESS,150.0,23,1,600,32.1,Clear
2028637,-116.891,32.9954,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37667,20.567724401968636,35.9948,2.0,390.07,211.31,6.754729488796887,0.27611375,629.1190226230912,0.19213907,39.571693012656,0.24252388,668.6907156357472,63.08915937289721,134.16222215831232,55.56284917326238,9,56,25.7,47.0,50.025294482745466,59.99886390825567,42.749831563759315,Solar+BESS,109.90500505343797,23,1,600,32.1,Clear
2028638,-116.86,34.0264,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37668,0.0,0.0,4.0,713.02,265.72,10.903613602509381,0.29728404,0.7281230045595134,0.17549917,0.566704233575129,0.2485701,1.2948272381346424,51.28517342537244,148.36117712029997,65.78404816391837,5,86,28.9,0.0,100.0,57.68657727362321,41.652315225842806,Congestion Relief,124.68411458963537,43,1,120,64.2,Limited
2028639,-116.86,34.0264,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37668,19.63310167105414,34.3592,1.0,0.01,0.01,0.0,0.29728404,0.7281230045595134,0.17549917,0.566704233575129,0.2485701,1.2948272381346424,150.0,150.0,0.0,5,86,28.9,44.8,100.0,78.58739132701493,57.032478036521155,Solar+BESS,150.0,43,1,120,64.2,Limited
2028640,-116.825,34.0129,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37669,17.166903582465377,30.0432,3.0,677.67,253.88,14.917794941794881,0.30338287,116.56803522379136,0.2933289,30.345808108235833,0.2993613,146.9138433320272,48.224408167436366,148.47931358089124,65.91797288894608,5,86,55.6,39.2,38.40450128309826,56.887222312441125,48.31834380358054,Congestion Relief,119.01989652588281,43,1,120,64.2,Limited
2028641,-116.797,34.3118,138.0,California,p06071,CISO-SCE,WECC_CA,CISO,37670,14.4655443058258,25.3156,2.0,368.57,206.39,30.044219454861718,0.30063403,719.2921756803174,0.19990796,291.27597460153004,0.2603436,1010.5681502818475,23.369591332189614,147.98343100508166,64.66501935143413,5,86,35.1,33.0,13.917150731085917,50.21028106792743,33.36048525354047,Congestion Relief,0.0,52,1,150,59.8,Limited
2028642,-116.79,32.7332,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37671,10.437622513448552,18.2665,1.0,0.01,0.01,0.0,0.2797119,888.44970563272,0.2027065,34.07728240433985,0.24890974,922.5269880370598,150.0,150.0,0.0,9,56,29.0,23.8,100.0,78.58739132701493,51.817477883933265,Congestion Relief,150.0,23,1,600,32.1,Clear
2028643,-116.79,32.7332,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37671,0.0,0.0,3.0,355.95,196.26,9.621849203250473,0.2797119,888.44970563272,0.2027065,34.07728240433985,0.24890974,922.5269880370598,23.396596081006305,122.7522375726675,43.80059214918948,9,56,29.0,0.0,100.0,48.56098665831562,39.8621969501934,Congestion Relief,29.16841529239231,23,1,600,32.1,Clear
2028644,-116.737,32.8721,138.0,California,p06073,CISO-SDGE,WECC_CA,CISO,37672,21.291302128877188,37.2611,2.0,425.78999999999996,229.53,11.390093089978338,0.2912828,463.67121210576596,0.38007084,11.856785819700976,0.32679802,475.52799792546693,7.979113295401363,113.9605626594247,48.80280828124575,9,56,70.0,48.6,45.39377479018618,44.87810171780748,54.70437530159873,Wind+BESS,22.496193872653368,23,1,600,32.1,Clear
2028645,-116.651,35.1807,138.0,California,p06071,CISO-SCE,WECC_CA,CISO,37673,13.289728488039373,23.2579,1.0,189.98,189.98,84.53432076588102,0.28268918,650.5533640099035,0.3254661,194.45804024423057,0.29979995,845.011404254134,7.705350149294561,143.4829733486054,54.9785189511282,10,156,55.8,30.4,8.952591152180778,45.295948053185256,37.97970662037008,Congestion Relief,-3.5202975514240906,52,1,150,59.8,Limited
2028646,-116.561,33.43,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37674,7.2538759528442265,12.6947,2.0,431.45,220.72,41.61382616073574,0.29393172,756.199758200175,0.3397575,389.14186691911533,0.31226206,1145.3416251192903,34.56093326302901,127.90562192500632,58.82071397894125,9,56,62.4,16.6,36.59134985364217,52.70792481974216,43.84985508726476,Congestion Relief,101.67371931652237,43,1,120,64.2,Limited
2028647,-116.655,33.8203,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37675,18.46934527869978,32.3225,2.0,460.38,241.82,25.629414383523223,0.29563972,174.06381709358502,0.43431795,57.72106170814163,0.35111102,231.78487880172665,53.48635528313638,147.43295138101283,66.30666932287214,9,56,82.8,42.2,33.246910531535015,58.3105795152098,57.841499458933924,Wind+BESS,141.75850198538868,43,1,120,64.2,Limited
2028648,-116.602,33.9086,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37676,15.55091151424974,27.2151,3.0,627.09,236.37,3.4549611701206793,0.2910606,37.904510957658886,0.412752,15.116550840185912,0.33973718,53.021061797844794,49.56658099733994,145.22381109003106,65.95374120806348,9,56,76.9,35.5,25.049822559685914,57.2452486445593,52.24901515637639,Congestion Relief,134.62707215663931,43,1,120,64.2,Limited
2028649,-116.507,33.8616,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37677,18.84319476937164,32.9768,2.0,441.15,233.72,5.621061209087687,0.28151295,285.24410564185,0.3422749,147.11926459506998,0.30581772,432.36337023692,50.54996860992512,146.54210284859113,67.35639675099628,9,56,59.0,43.0,11.546014656547332,57.61684573966244,45.23257169777223,Solar+BESS,139.1023542895806,43,1,120,64.2,Limited
2028653,-116.555,34.0342,138.0,California,p06071,CISO-SCE,WECC_CA,CISO,37678,22.73846020373126,39.7937,1.0,0.01,0.01,0.0,0.30115417,6.397840742619485,0.28279197,5.756961606325855,0.2938093,12.15480234894534,150.0,150.0,0.0,5,86,52.7,51.9,100.0,78.58739132701493,67.1374779602272,Solar+BESS,150.0,52,1,150,59.8,Limited
2028654,-116.555,34.0342,138.0,California,p06071,CISO-SCE,WECC_CA,CISO,37678,0.0,0.0,3.0,472.62,247.44,17.056281311923804,0.30115417,6.397840742619485,0.28279197,5.756961606325855,0.2938093,12.15480234894534,53.289950644724456,146.6641785340574,65.78115942302358,5,86,52.7,0.0,100.0,58.21688328098542,50.0883763510213,Congestion Relief,139.78346460525404,52,1,150,59.8,Limited
2028655,-116.466,33.6556,345.0,California,p06065,CISO-SCE,WECC_CA,CISO,37679,0.0,0.0,3.0,2200.37,1100.94,16.58846631300348,0.29798472,3.8299325329495963,0.36002007,2.2081841636098667,0.32279885,6.038116696559463,-115.9257555523684,324.05584328677617,268.2211604913265,9,56,67.9,0.0,100.0,29.50823679196321,49.66664674804108,Solar+BESS,158.55087612830445,43,1,120,64.2,Limited
2028656,-116.466,33.6556,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37679,0.0,0.0,3.0,643.71,245.33,16.19549391201998,0.29798472,3.8299325329495963,0.36002007,2.2081841636098667,0.32279885,6.038116696559463,37.738634756047446,132.9478765208856,62.41489991516917,9,56,67.9,0.0,28.895966164622838,53.83420246541347,40.311033115655704,Congestion Relief,113.51918505808149,43,1,120,64.2,Limited
2028657,-116.466,33.6556,345.0,California,p06065,CISO-SCE,WECC_CA,CISO,37679,21.038049742474534,36.8179,1.0,0.01,0.01,0.0,0.29798472,3.8299325329495963,0.36002007,2.2081841636098667,0.32279885,6.038116696559463,150.0,150.0,0.0,9,56,67.9,48.0,100.0,78.58739132701493,71.48247765505143,Solar+BESS,150.0,43,1,120,64.2,Limited
2028658,-116.516,33.8237,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37680,27.761302552363514,48.584,3.0,608.9200000000001,212.24,7.062683018258119,0.2910606,3.1703988085570507,0.412752,1.6364500206042332,0.33973718,4.806848829161284,50.68225750251295,146.56482260665234,67.30203710621085,9,56,76.9,63.4,13.714479061514137,57.64753843657208,57.037404415144586,Wind+BESS,139.2085466917605,43,1,120,64.2,Limited
2028659,-116.524,33.7378,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37681,27.761302552363514,48.584,2.0,406.2,216.95,15.126106070068868,0.29550412,15.551379890591097,0.35141698,6.491942879132205,0.31786928,22.043322769723304,50.5496901849749,146.50935950942107,67.31985607812116,9,56,65.3,63.4,6.94355480430775,57.6138710700669,51.616486624459895,Solar+BESS,138.90626994903576,43,1,120,64.2,Limited
2028660,-116.371,34.2055,138.0,California,p06071,CISO-SCE,WECC_CA,CISO,37682,0.0,0.0,3.0,471.54999999999995,243.6,21.799687467888845,0.29345113,435.41916966170425,0.29106495,171.32741111404286,0.29249668,606.7465807757471,21.8399491786524,147.7524949870628,62.237771049474546,5,86,52.0,0.0,100.0,49.6127824910725,48.122555353805325,Congestion Relief,35.76660086209878,52,1,150,59.8,Limited
2028661,-116.371,34.2055,138.0,California,p06071,CISO-SCE,WECC_CA,CISO,37682,13.621369199954218,23.8383,1.0,0.01,0.01,0.0,0.29345113,435.41916966170425,0.29106495,171.32741111404286,0.29249668,606.7465807757471,12.5,127.49999999999969,42.349477692996,5,86,52.0,31.1,100.0,45.562154881913045,55.08742983197343,Congestion Relief,0.0,52,1,150,59.8,Limited
2028662,-116.521,34.2433,138.0,California,p06071,CISO-SCE,WECC_CA,CISO,37683,0.0,0.0,3.0,364.94,202.75,18.709340281363293,0.29417104,523.7065830079758,0.22989118,234.10788236389436,0.2684591,757.8144653718703,18.50853511515159,140.32130850524297,61.7390750429203,5,86,39.3,0.0,100.0,48.691580048204514,43.493315170407506,Congestion Relief,11.226392090956486,52,1,150,59.8,Limited
2028663,-116.521,34.2433,138.0,California,p06071,CISO-SCE,WECC_CA,CISO,37683,14.242440002289115,24.9252,1.0,0.01,0.01,0.0,0.29417104,523.7065830079758,0.22989118,234.10788236389436,0.2684591,757.8144653718703,18.75,150.0,50.674794351913214,5,86,39.3,32.5,100.0,47.87707960160368,51.45541508108734,Congestion Relief,0.0,52,1,150,59.8,Limited
2028664,-116.504,33.6858,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37684,0.0,0.0,3.0,389.53999999999996,211.64,11.89519930556898,0.29392546,116.61427122078105,0.35325828,61.19852789497229,0.3176586,177.81279911575334,40.55744766854047,135.94957948479217,63.200389942095796,9,56,65.2,0.0,100.0,54.64252118356554,53.748502024188696,Congestion Relief,120.48619922695389,43,1,120,64.2,Limited
2028665,-116.504,33.6858,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37684,20.495366441570333,35.8682,1.0,0.01,0.01,0.0,0.29392546,116.61427122078105,0.35325828,61.19852789497229,0.3176586,177.81279911575334,43.75,150.0,69.64584322313048,9,56,65.2,46.8,100.0,55.999092910208006,65.71981636951719,Solar+BESS,150.0,43,1,120,64.2,Limited
2028666,-116.424,33.677,138.0,California,p06065,CISO-SCE,WECC_CA,CISO,37685,22.310342588989357,39.0445,2.0,397.85,220.49,6.559802893144951,0.2846712,5.949727456782375,0.26858336,1.4231169083524886,0.27823606,7.372844365134863,33.96927659964093,127.47500915580106,59.55848642382127,9,56,44.5,51.0,31.00443096490811,52.60992367373267,45.04787073699329,Solar+BESS,102.77102064701253,43,1,120,64.2,Limited
2028667,-116.337,33.6512,138.0,California,p06065,IID,WECC_CA,CISO,37686,17.23323179581092,30.1592,2.0,382.24,204.88,7.588700084048187,0.2958102,7.6598650658992105,0.28479362,1.303190653933693,0.29140356,8.963055719832903,30.366418476008164,122.30081244947297,56.97301619699077,9,56,51.4,39.4,31.00443096490811,51.451217078758425,44.331129379851475,Congestion Relief,92.49762399545168,43,1,120,64.2,Limited
2028668,-116.319,33.773,138.0,California,p06065,IID,WECC_CA,CISO,37687,26.368412555797185,46.1464,2.0,427.64,234.11,7.316175855562851,0.27992147,14.517684099862654,0.22771595,2.3936603549361006,0.25903928,16.911344454798755,27.12851800017363,117.65074480801151,54.78698577028757,9,56,34.4,60.2,8.677102904892648,50.42080304888687,38.909581152608936,Solar+BESS,83.26488854902075,43,1,120,64.2,Limited
2028672,-116.315,33.8188,138.0,California,p06065,IID,WECC_CA,CISO,37688,17.787975735378275,31.1301,2.0,389.3,195.77,4.791507515020124,0.29593688,200.53500971988493,0.39411753,122.33083026752404,0.33520913,322.86583998740895,27.56379594374896,118.27586342903393,55.07267748693662,9,56,74.5,40.6,11.178512632447623,50.55867432858873,48.572436247798095,Wind+BESS,84.50606508569663,43,1,120,64.2,Limited
2028673,-116.266,34.0812,138.0,California,p06071,CISO-SCE,WECC_CA,CISO,37689,10.467771752317729,18.3193,2.0,422.7,219.95,22.061934095265073,0.2982258,16.654289352734793,0.39458612,21.12083085632782,0.33676994,37.775120209062614,15.0584285115079,144.23134200405676,63.04831258562226,9,56,75.3,23.9,11.130292670287778,47.882500391594974,44.13256006196151,Congestion Relief,19.194259105607657,52,1,150,59.8,Limited
